MTV,#genre#
576-雨中相思-龙千玉,http://txmov2.a.yximgs.com/upic/2020/11/25/16/BMjAyMDExMjUxNjAwNDRfMTU0MDc1NjUwOF8zOTc3MTI2OTA2MF8yXzM=_b_B0652e68c50f21d5cb6bdda5dbc7a3c13.mp4
577-陈雷-故乡的月,http://em.21dtv.com/songs/60019098.mkv
578-雨花石-云朵,http://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/20a65dbb23e4448cbcb52a756ebdc74d/2000.m3u8
579-雷安娜-今宵多珍重演唱会,http://em.21dtv.com/songs/60023924.mkv
580-霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
581-陈静允-情人的眼泪,http://em.21dtv.com/songs/60035201.mkv
582-雷有辉+邓建明-曙光演唱会,http://em.21dtv.com/songs/60039780.mkv
583-颜福伟-明日话今天演唱会,http://em.21dtv.com/songs/60030133.mkv
584-顾莉雅-我爱你中国演唱会,http://em.21dtv.com/songs/60044654.mkv
585-高向鹏-老兄行酒楼演唱会,http://em.21dtv.com/songs/60026442.mkv
586-高胜美-你走你的路,http://em.21dtv.com/songs/60032577.mkv
587-麦子杰-情人的眼泪,http://em.21dtv.com/songs/60035204.mkv
588-麦穗-年年有今日演唱会,http://em.21dtv.com/songs/60061473.mkv
589-黄凯芹-你留我在此演唱会,http://em.21dtv.com/songs/60031902.mkv
590-黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
591-黄凯芹-每一个晚上演唱会,http://em.21dtv.com/songs/60029087.mkv
592-麦德罗-热情的沙漠演唱会,http://em.21dtv.com/songs/60077340.mkv
593-黄凯芹-相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
594-黄品源+任贤齐-浪花一朵朵演唱会,http://em.21dtv.com/songs/60026219.mkv
595-黄凯芹-若生命等候演唱会,http://em.21dtv.com/songs/60037108.mkv
596-黄宗泽-全角度爱你演唱会,http://em.21dtv.com/songs/60035881.mkv
597-黄家强-醒你演唱会,http://em.21dtv.com/songs/60051183.mkv
598-黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
599-黄小琥-突然的自我演唱会,http://em.21dtv.com/songs/60042926.mkv
600-黄日华+戚美珍-漫步人生路,http://em.21dtv.com/songs/60068459.mkv
601-黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
602-黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
603-黄耀明+容祖儿-你还爱我吗演唱会,http://em.21dtv.com/songs/60031732.mkv
604-黄贯中-请将手放开演唱会,http://em.21dtv.com/songs/60035527.mkv
605-龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
606-黄贯中-醒你演唱会,http://em.21dtv.com/songs/60051182.mkv
607-龚月-念亲恩,http://em.21dtv.com/songs/60032662.mkv
608-黑龙-请别离开我,http://em.21dtv.com/songs/60035501.mkv

歌星金曲,#genre#
1-《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
2-《老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
3-《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
4-《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
5-《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
6-艾辰-恋爱啦,http://em.21dtv.com/songs/60157719.mkv
7-艾克+陈顺+管煜正+李之繁-Just Right,http://em.21dtv.com/songs/60157718.mkv
8-白小白-我们后会无期,http://em.21dtv.com/songs/60157624.mkv
9-白宇+朱一龙-时间飞行,http://em.21dtv.com/songs/60157623.mkv
10-薄云天-三生三世飘荡情成殇,http://em.21dtv.com/songs/60157776.mkv
11-贝瓦儿歌+漆亚灵-让我欢迎你,http://em.21dtv.com/songs/60157828.mkv
12-贝瓦儿歌+孙佳星-最炫儿童节,http://em.21dtv.com/songs/60157827.mkv
13-边晰-别再伤害我,http://em.21dtv.com/songs/60157853.mkv
14-边晰-流浪已死,http://em.21dtv.com/songs/60157855.mkv
15-边晰-土豆哪里去挖,http://em.21dtv.com/songs/60157854.mkv
16-边晰-西楚霸王,http://em.21dtv.com/songs/60157857.mkv
17-边晰-葬花人,http://em.21dtv.com/songs/60157856.mkv
18-菜籽-我是一只大灰狼,http://em.21dtv.com/songs/60157750.mkv
19-菜籽-最好的伴侣,http://em.21dtv.com/songs/60157751.mkv
20-蔡依林-我对我,http://em.21dtv.com/songs/60157775.mkv
21-草原小蕾-我在蒙山等你,http://em.21dtv.com/songs/60157735.mkv
22-程林杰-魅力店子,http://em.21dtv.com/songs/60157642.mkv
23-程响-我且干杯,http://em.21dtv.com/songs/60157640.mkv
24-程小小-没有在一起,http://em.21dtv.com/songs/60157641.mkv
25-刀郎经典歌曲7首《西海情歌》《敖包相会》《情人》冲,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
26-刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
27-刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
28-刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《冲动,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
29-迪玛希-Give Me Love困在爱里面,http://em.21dtv.com/songs/60157858.mkv
30-迪玛希-Screaming 呐喊,http://em.21dtv.com/songs/60157859.mkv
31-董升-我在路的那端回眸,http://em.21dtv.com/songs/60157767.mkv
32-董阳-为爱醉一回,http://em.21dtv.com/songs/60157768.mkv
33-范梵-东方之子,http://em.21dtv.com/songs/60157730.mkv
34-费玉清+王天琦-绒花,http://em.21dtv.com/songs/60157830.mkv
35-费玉清+张馨月-龙的传人,http://em.21dtv.com/songs/60157829.mkv
36-费玉清-一剪梅,http://em.21dtv.com/songs/60157831.mkv
37-疯格+银河对岸-多想做你的爱人,http://em.21dtv.com/songs/60157622.mkv
38-符龙飞+周峻纬-备选,http://em.21dtv.com/songs/60157644.mkv
39-福原綾香+高橋花林+村中知-さよならアンドロメダ,http://em.21dtv.com/songs/60157632.mkv
40-盖鸣晖+吴美英-桂枝告状,http://em.21dtv.com/songs/60157625.mkv
41-高繁荣-我的黄土地,http://em.21dtv.com/songs/60157844.mkv
42-高繁荣-我叫二狗娃,http://em.21dtv.com/songs/60157850.mkv
43-葛小民+徐晓琳-今天终于嫁给你,http://em.21dtv.com/songs/60157766.mkv
44-耿祥花-风儿送去我真情意,http://em.21dtv.com/songs/60157705.mkv
45-贺业成-遗憾,http://em.21dtv.com/songs/60157834.mkv
46-贺一航-用心抵达,http://em.21dtv.com/songs/60157833.mkv
47-贺一航-用心抵达,http://em.21dtv.com/songs/60157832.mkv
48-贺筠筠-路长情更长,http://em.21dtv.com/songs/60157835.mkv
49-黑歌-伤了我你却爱上他,http://em.21dtv.com/songs/60157620.mkv
50-红朵+张跃-靠边站,http://em.21dtv.com/songs/60157669.mkv
51-红朵-我的前半生,http://em.21dtv.com/songs/60157667.mkv
52-红朵-走遍天涯唱情歌,http://em.21dtv.com/songs/60157668.mkv
53-胡鸿钧-最难忘一天,http://em.21dtv.com/songs/60157717.mkv
54-胡杰夕-做你的王子,http://em.21dtv.com/songs/60157711.mkv
55-胡梅+雄上海交大安泰群星-把我的梦告诉全世界,http://em.21dtv.com/songs/60157712.mkv
56-胡维州-一生相随永远,http://em.21dtv.com/songs/60157716.mkv
57-胡夏-爱夏,http://em.21dtv.com/songs/60157709.mkv
58-胡夏-念,http://em.21dtv.com/songs/60157708.mkv
59-胡夏-羞答答的玫瑰静悄悄地开,http://em.21dtv.com/songs/60157710.mkv
60-胡祥云-爱情的傻瓜就是我,http://em.21dtv.com/songs/60157714.mkv
61-胡祥云-花开花落等千年,http://em.21dtv.com/songs/60157715.mkv
62-胡祥云-思念是美丽的忧伤,http://em.21dtv.com/songs/60157713.mkv
63-花7-北城以北南城以南,http://em.21dtv.com/songs/60157721.mkv
64-花僮-可能否,http://em.21dtv.com/songs/60157722.mkv
65-画地为牢-来生我在奈何桥等你,http://em.21dtv.com/songs/60157621.mkv
66-黄柏煊+龙泓昊+宋文鑫-Happy,http://em.21dtv.com/songs/60157699.mkv
67-黄可儿-传奇写成篇,http://em.21dtv.com/songs/60157740.mkv
68-黄美乔-Hey! Listen!,http://em.21dtv.com/songs/60157654.mkv
69-黄绮珊+萧敬腾-当我们在同一个世界,http://em.21dtv.com/songs/60157682.mkv
70-黄绮珊-冬城,http://em.21dtv.com/songs/60157686.mkv
71-黄秋莲-客家人,http://em.21dtv.com/songs/60157691.mkv
72-黄姗姗-过期,http://em.21dtv.com/songs/60157736.mkv
73-黄文圣-牵你手到最后,http://em.21dtv.com/songs/60157723.mkv
74-黄旭-Flow,http://em.21dtv.com/songs/60157701.mkv
75-黄洋-妈妈的眼睛,http://em.21dtv.com/songs/60157693.mkv
76-黄迎迎-打开梦,http://em.21dtv.com/songs/60157650.mkv
77-黄颖-每天进步一点点,http://em.21dtv.com/songs/60157651.mkv
78-黄泽帆-武魂,http://em.21dtv.com/songs/60157697.mkv
79-贾富营-爸的胸口妈的手,http://em.21dtv.com/songs/60157836.mkv
80-简廷芮-都是我的,http://em.21dtv.com/songs/60157646.mkv
81-简廷芮-奇怪女孩,http://em.21dtv.com/songs/60157645.mkv
82-蒋敦豪-愚蠢的生活,http://em.21dtv.com/songs/60157772.mkv
83-蒋家驹-悲歌一首,http://em.21dtv.com/songs/60157771.mkv
84-蒋欣恬-我爱美丽的草原,http://em.21dtv.com/songs/60157773.mkv
85-蒋婴-两颗心的距离,http://em.21dtv.com/songs/60157770.mkv
86-节奏旅行家乐队-独一无二的,http://em.21dtv.com/songs/60157720.mkv
87-結城アイラ-どんな星空よりも、どんな思い出よりも,http://em.21dtv.com/songs/60157666.mkv
88-璟年+星宇-童话故事,http://em.21dtv.com/songs/60157613.mkv
89-菊麟+李天韵+勾雪莹+尹柔懿+JC+Blair-异类,http://em.21dtv.com/songs/60157749.mkv
90-赖斌-秋,http://em.21dtv.com/songs/60157839.mkv
91-赖斌-我是你一生的牵挂,http://em.21dtv.com/songs/60157838.mkv
92-赖伟锋-安,http://em.21dtv.com/songs/60157837.mkv
93-蓝琪儿-草原啊草原,http://em.21dtv.com/songs/60157774.mkv
94-老虎欧巴-说侠,http://em.21dtv.com/songs/60157703.mkv
95-黎嘉浩-过好中国年,http://em.21dtv.com/songs/60157619.mkv
96-黎嘉浩-罗定,http://em.21dtv.com/songs/60157618.mkv
97-黎嘉浩-四分八秒,http://em.21dtv.com/songs/60157636.mkv
98-黎嘉浩-幸福在一起,http://em.21dtv.com/songs/60157628.mkv
99-黎嘉浩-再慢一点,http://em.21dtv.com/songs/60157643.mkv
100-鹿晗-超级冠军,http://em.21dtv.com/songs/60157747.mkv
101-鹿先森乐队-春风十里,http://em.21dtv.com/songs/60157780.mkv
102-鹿先森乐队-华年,http://em.21dtv.com/songs/60157779.mkv
103-鹿小草+苏芮琪+刘佳莹+紫宁+王曼君+颜可欣+杨美玲-好想大声说爱你,http://em.21dtv.com/songs/60157746.mkv
104-鹿小乐-小明与陈绮贞,http://em.21dtv.com/songs/60157769.mkv
105-鹿小乐-心花路放,http://em.21dtv.com/songs/60157754.mkv
106-路童+段彤-真情,http://em.21dtv.com/songs/60157852.mkv
107-罗布桑珠-岭格萨尔艺人之乡,http://em.21dtv.com/songs/60157675.mkv
108-罗成萍-往昔如风,http://em.21dtv.com/songs/60157677.mkv
109-罗成萍-一个姑娘在歌唱,http://em.21dtv.com/songs/60157676.mkv
110-罗艺恒+张馨月+王天琦-吻别,http://em.21dtv.com/songs/60157679.mkv
111-罗艺恒-Love Like This,http://em.21dtv.com/songs/60157680.mkv
112-罗奕佳+马兴钰+王雅凛+芮萌+高秋梓-少女圣斗士,http://em.21dtv.com/songs/60157674.mkv
113-罗永甄-幸福保康,http://em.21dtv.com/songs/60157678.mkv
114-裸儿-那天,http://em.21dtv.com/songs/60157792.mkv
115-麦小兜-比心,http://em.21dtv.com/songs/60157745.mkv
116-魅力女人-也许不该把你爱,http://em.21dtv.com/songs/60157841.mkv
117-米津玄師+菅田将暉-灰色と青,http://em.21dtv.com/songs/60157648.mkv
118-莫涵涵-一颗爱你的心,http://em.21dtv.com/songs/60157748.mkv
119-莫家淦-你是我唯一坚持,http://em.21dtv.com/songs/60157739.mkv
120-莫文蔚+黄亮辉-爱,http://em.21dtv.com/songs/60157743.mkv
121-莫文蔚+林可+张旻华+张鑫磊+陈梦+黄亮辉+杨晓蕾-如果没有你,http://em.21dtv.com/songs/60157742.mkv
122-莫文蔚+张旻华+陈梦+林可+杨晓蕾+黄亮辉+张鑫磊-采红菱+忽然之间+玫瑰人生+电台情歌+慢慢喜欢你+一生所爱+花房姑娘,http://em.21dtv.com/songs/60157741.mkv
123-莫文蔚-扶摇,http://em.21dtv.com/songs/60157744.mkv
124-纳豆nado-第二杯半价,http://em.21dtv.com/songs/60157672.mkv
125-纳兰-江南梦,http://em.21dtv.com/songs/60157670.mkv
126-纳木错牧人组合-吉祥锅庄,http://em.21dtv.com/songs/60157671.mkv
127-裴秀智-SObeR,http://em.21dtv.com/songs/60157791.mkv
128-祁隆+梅朵-永远的等你,http://em.21dtv.com/songs/60157630.mkv
129-秦博-行星,http://em.21dtv.com/songs/60157637.mkv
130-秦奋-我的高原我的家,http://em.21dtv.com/songs/60157639.mkv
131-秦嘉营+李沛凝-军娃的歌声,http://em.21dtv.com/songs/60157638.mkv
132-琼达-欢迎您到边坝来,http://em.21dtv.com/songs/60157612.mkv
133-秋裤大叔-别再问静静是谁,http://em.21dtv.com/songs/60157633.mkv
134-秋裤大叔-天山神路,http://em.21dtv.com/songs/60157634.mkv
135-秋裤大叔-我的老家在农村,http://em.21dtv.com/songs/60157635.mkv
136-球球-Listen to my radio,http://em.21dtv.com/songs/60157611.mkv
137-群星-To Hebe,http://em.21dtv.com/songs/60157681.mkv
138-群星-爱我的请举手,http://em.21dtv.com/songs/60157696.mkv
139-群星-从此以后,http://em.21dtv.com/songs/60157684.mkv
140-群星-粉红色的回忆+Better Man+当你+菠萝菠萝蜜+红色高跟鞋+一场游戏一场梦+夜空中最亮的星,http://em.21dtv.com/songs/60157700.mkv
141-群星-感到幸福你就拍拍手,http://em.21dtv.com/songs/60157689.mkv
142-群星-旧梦+精舞门+又见炊烟+放一颗心+Dreams+你是我心爱的姑娘+小幸运,http://em.21dtv.com/songs/60157692.mkv
143-群星-看月亮爬上来,http://em.21dtv.com/songs/60157698.mkv
144-群星-来吧+感觉自己是巨星+最炫民族风+维多利亚的秘密+刚好遇见你+等爱的玫瑰+路灯下的小姑娘,http://em.21dtv.com/songs/60157694.mkv
145-群星-你把我灌醉+Lullaby+三年二班+天堂+时间煮雨+听妈妈的话+爱你,http://em.21dtv.com/songs/60157687.mkv
146-群星-人间精品起来嗨,http://em.21dtv.com/songs/60157683.mkv
147-群星-伤心的人别听慢歌+Quizas Quizas Quizas+轰炸+悟空+To Be Free+致青春+向天再借五百年,http://em.21dtv.com/songs/60157685.mkv
148-群星-我管你,http://em.21dtv.com/songs/60157690.mkv
149-群星-喜欢你,http://em.21dtv.com/songs/60157688.mkv
150-群星-洋葱,http://em.21dtv.com/songs/60157695.mkv
151-群星-自由飞翔,http://em.21dtv.com/songs/60157702.mkv
152-荣叔岩+阿夏-唱腔另类,http://em.21dtv.com/songs/60157737.mkv
153-茹雪&茹风-佛缘劫,http://em.21dtv.com/songs/60157731.mkv
154-茹雪-爱着你想着你,http://em.21dtv.com/songs/60157733.mkv
155-茹雪-原来这是一场梦而已,http://em.21dtv.com/songs/60157732.mkv
156-茹雪-竹林小巷,http://em.21dtv.com/songs/60157734.mkv
157-莎妞妞-刺心的领悟,http://em.21dtv.com/songs/60157738.mkv
158-神谷浩史-優しい風,http://em.21dtv.com/songs/60157631.mkv
159-石绘琳-四叶草的秘密,http://em.21dtv.com/songs/60157629.mkv
160-石头-唱给她听,http://em.21dtv.com/songs/60157626.mkv
161-石头-生日快乐,http://em.21dtv.com/songs/60157627.mkv
162-苏家宁+以沫-醉今生落红尘,http://em.21dtv.com/songs/60157724.mkv
163-苏栎-还有梦,http://em.21dtv.com/songs/60157725.mkv
164-苏运莹-尾巴,http://em.21dtv.com/songs/60157726.mkv
165-苏运莹-笑容,http://em.21dtv.com/songs/60157727.mkv
166-苏运莹-野子,http://em.21dtv.com/songs/60157728.mkv
167-谈诗玲-爱情一阵雨,http://em.21dtv.com/songs/60157821.mkv
168-谈诗玲-初雪,http://em.21dtv.com/songs/60157816.mkv
169-谈诗玲-疼入心,http://em.21dtv.com/songs/60157822.mkv
170-谈诗玲-无你那有我,http://em.21dtv.com/songs/60157818.mkv
171-谈诗玲-溪中月,http://em.21dtv.com/songs/60157820.mkv
172-谈诗玲-心甘还有我,http://em.21dtv.com/songs/60157817.mkv
173-谈诗玲-有泪的女人,http://em.21dtv.com/songs/60157819.mkv
174-谈逸蕾-小幸运,http://em.21dtv.com/songs/60157823.mkv
175-谭咏麟-星夜的呼唤,http://em.21dtv.com/songs/60157826.mkv
176-田馥甄+边瑞哲+王佳妮+翁奕杰-你就不要想起我,http://em.21dtv.com/songs/60157617.mkv
177-田馥甄+潘杭苇+邹念慈+陈石悦-花花世界,http://em.21dtv.com/songs/60157615.mkv
178-田馥甄+潘杭苇-寂寞寂寞就好,http://em.21dtv.com/songs/60157616.mkv
179-瓦蓝-人质,http://em.21dtv.com/songs/60157614.mkv
180-王飞-老妈有爱,http://em.21dtv.com/songs/60157607.mkv
181-王飞雪-像孩子一样哭,http://em.21dtv.com/songs/60157608.mkv
182-王金香-爱不停息,http://em.21dtv.com/songs/60157603.mkv
183-王金香-爹娘在家顶着天,http://em.21dtv.com/songs/60157604.mkv
184-王馨-女儿愁,http://em.21dtv.com/songs/60157609.mkv
185-王野-又一次,http://em.21dtv.com/songs/60157602.mkv
186-王铮亮-热爱整个世界,http://em.21dtv.com/songs/60157606.mkv
187-王铮亮-以爱之名,http://em.21dtv.com/songs/60157605.mkv
188-魏伽妮-故乡·祝愿,http://em.21dtv.com/songs/60157815.mkv
189-魏嘉欣-美滋滋的爱,http://em.21dtv.com/songs/60157805.mkv
190-魏潇逸-时间游轮,http://em.21dtv.com/songs/60157799.mkv
191-魏新雨-千年一梦,http://em.21dtv.com/songs/60157801.mkv
192-魏新雨-水边的格桑梅朵,http://em.21dtv.com/songs/60157802.mkv
193-西门-破碎的结局,http://em.21dtv.com/songs/60157794.mkv
194-西子-有你爱我真好,http://em.21dtv.com/songs/60157793.mkv
195-玺晨-泪往心里流,http://em.21dtv.com/songs/60157610.mkv
196-箱子君-她不懂,http://em.21dtv.com/songs/60157647.mkv
197-萧秉治-凡人,http://em.21dtv.com/songs/60157764.mkv
198-萧秉治-我好想好想你,http://em.21dtv.com/songs/60157765.mkv
199-萧敬腾+晨悠+彭席彦+王耀辰-眉飞色舞,http://em.21dtv.com/songs/60157756.mkv
200-萧敬腾+晨悠-童话,http://em.21dtv.com/songs/60157757.mkv
201-萧敬腾+王耀辰-海芋恋,http://em.21dtv.com/songs/60157758.mkv
202-萧敬腾-全是爱,http://em.21dtv.com/songs/60157759.mkv
203-萧敬腾-让我为你唱情歌,http://em.21dtv.com/songs/60157763.mkv
204-萧敬腾-王妃,http://em.21dtv.com/songs/60157761.mkv
205-萧敬腾-王妃2.0,http://em.21dtv.com/songs/60157762.mkv
206-萧敬腾-欲望反光,http://em.21dtv.com/songs/60157760.mkv
207-萧全-嗷嗷嗷,http://em.21dtv.com/songs/60157753.mkv
208-萧全-嗷嗷嗷,http://em.21dtv.com/songs/60157752.mkv
209-萧全-海草舞,http://em.21dtv.com/songs/60157755.mkv
210-肖潇-草原欢歌,http://em.21dtv.com/songs/60157707.mkv
211-肖潇-三月好春光,http://em.21dtv.com/songs/60157706.mkv
212-谢尔盖+燕妮-康定情歌,http://em.21dtv.com/songs/60157825.mkv
213-谢军-世外桃源,http://em.21dtv.com/songs/60157824.mkv
214-许歌淳一-记得,http://em.21dtv.com/songs/60157812.mkv
215-许华升-我们这帮打工仔,http://em.21dtv.com/songs/60157803.mkv
216-许佳慧-本末倒置,http://em.21dtv.com/songs/60157800.mkv
217-许佳慧-不可能,http://em.21dtv.com/songs/60157798.mkv
218-许嘉文-琴台梦,http://em.21dtv.com/songs/60157804.mkv
219-许霖-爱你就像爱手机,http://em.21dtv.com/songs/60157813.mkv
220-许霖-那年那月那人,http://em.21dtv.com/songs/60157814.mkv
221-许书豪-备胎金鱼脑,http://em.21dtv.com/songs/60157795.mkv
222-许书豪-留言写歌,http://em.21dtv.com/songs/60157796.mkv
223-许书豪-阳明山Siri,http://em.21dtv.com/songs/60157797.mkv
224-许嵩-大千世界,http://em.21dtv.com/songs/60157806.mkv
225-许嵩-明智之举,http://em.21dtv.com/songs/60157808.mkv
226-许嵩-如约而至,http://em.21dtv.com/songs/60157807.mkv
227-许廷铿-蚂蚁,http://em.21dtv.com/songs/60157810.mkv
228-许巍-第三极,http://em.21dtv.com/songs/60157809.mkv
229-许文波-君必强之歌,http://em.21dtv.com/songs/60157811.mkv
230-薛海音-点燃梦想,http://em.21dtv.com/songs/60157781.mkv
231-薛金显-爱落心,http://em.21dtv.com/songs/60157785.mkv
232-薛金显-今夜又搁是孤单,http://em.21dtv.com/songs/60157782.mkv
233-薛金显-男性的志气,http://em.21dtv.com/songs/60157786.mkv
234-薛金显-思念的苦味,http://em.21dtv.com/songs/60157784.mkv
235-薛金显-相挺,http://em.21dtv.com/songs/60157787.mkv
236-薛金显-孝顺,http://em.21dtv.com/songs/60157783.mkv
237-薛之谦+韩东君-刚刚好,http://em.21dtv.com/songs/60157778.mkv
238-薛之谦+岳云鹏-醒来,http://em.21dtv.com/songs/60157777.mkv
239-耶冉赛琐-来不及,http://em.21dtv.com/songs/60157704.mkv
240-衣薰-蝴蝶梦,http://em.21dtv.com/songs/60157788.mkv
241-衣薰-路过一片青草地,http://em.21dtv.com/songs/60157789.mkv
242-印度歌舞4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmeCe9wUoiJmTxgc.mp4
243-英子-梦回开封,http://em.21dtv.com/songs/60157729.mkv
244-袁金洲-爱你花正开,http://em.21dtv.com/songs/60157790.mkv
245-缘之雪-明天,http://em.21dtv.com/songs/60157673.mkv
246-赵昊枫-不要再骗自己,http://em.21dtv.com/songs/60157842.mkv
247-赵昊枫-桃花人面,http://em.21dtv.com/songs/60157843.mkv
248-赵锡铜-妹子,http://em.21dtv.com/songs/60157851.mkv
249-赵小棠-怎么说我不爱你,http://em.21dtv.com/songs/60157840.mkv
250-赵晓好-我只是想单纯对你好,http://em.21dtv.com/songs/60157845.mkv
251-赵鑫-放手不是不爱了,http://em.21dtv.com/songs/60157849.mkv
252-赵艺桢-哆来咪,http://em.21dtv.com/songs/60157848.mkv
253-赵照-启航,http://em.21dtv.com/songs/60157846.mkv
254-赵真+房星晨-爱情往南我往北,http://em.21dtv.com/songs/60157847.mkv
255-紫帆+永军-为什么,http://em.21dtv.com/songs/60157649.mkv
256-紫洛蓝-爱过,http://em.21dtv.com/songs/60157662.mkv
257-紫洛蓝-爱心,http://em.21dtv.com/songs/60157661.mkv
258-紫洛蓝-红艳艳的木棉花,http://em.21dtv.com/songs/60157665.mkv
259-紫洛蓝-怀念青春,http://em.21dtv.com/songs/60157659.mkv
260-紫洛蓝-井底之蛙,http://em.21dtv.com/songs/60157652.mkv
261-紫洛蓝-清明祭,http://em.21dtv.com/songs/60157660.mkv
262-紫洛蓝-人生,http://em.21dtv.com/songs/60157653.mkv
263-紫洛蓝-生活,http://em.21dtv.com/songs/60157663.mkv
264-紫洛蓝-相信自己,http://em.21dtv.com/songs/60157664.mkv
265-紫洛蓝-向高考进军,http://em.21dtv.com/songs/60157656.mkv
266-紫洛蓝-心念,http://em.21dtv.com/songs/60157658.mkv
267-紫洛蓝-幸福在前方,http://em.21dtv.com/songs/60157657.mkv
268-紫洛蓝-只有奋斗,http://em.21dtv.com/songs/60157655.mkv

演唱会,#genre#
1-ADELE-make you feel my love,http://em.21dtv.com/songs/60084745.mkv
2-ADELE-make you feel my love(演唱会),http://em.21dtv.com/songs/60067940.mkv
3-AT17+林一峰-朦胧夜雨里(演唱会),http://em.21dtv.com/songs/60029444.mkv
4-BEYOND-请将手放开,http://em.21dtv.com/songs/60035529.mkv
5-BEYOND-醒你,http://em.21dtv.com/songs/60051184.mkv
6-F.I.R-流浪者之歌(演唱会),http://em.21dtv.com/songs/60027684.mkv
7-MATZKA-青苹果乐园(演唱会),http://em.21dtv.com/songs/60064733.mkv
8-SOLER-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041752.mkv
9-TAE-人生马戏团,http://em.21dtv.com/songs/60090439.mkv
10-TWINS-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026998.mkv
11-TWINS-神奇两女侠(演唱会),http://em.21dtv.com/songs/60038485.mkv
12-安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
13-白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
14-白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
15-毕福剑+苏丹-漂亮的姑娘就要嫁人了(演唱会),http://em.21dtv.com/songs/60077080.mkv
16-毕福剑+苏丹-走天涯(演唱会),http://em.21dtv.com/songs/60079748.mkv
17-蔡琴-今宵多珍重(HD演唱会),http://em.21dtv.com/songs/60023921.mkv
18-蔡琴-绿岛小夜曲(HD演唱会),http://em.21dtv.com/songs/60028153.mkv
19-蔡琴-情人的眼泪,http://em.21dtv.com/songs/60035200.mkv
20-蔡琴-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035193.mkv
21-蔡义德-闪酒大丈夫,http://em.21dtv.com/songs/60104412.mkv
22-草蜢-难得有情人(演唱会),http://em.21dtv.com/songs/60076846.mkv
23-侧田-迟钝(演唱会),http://em.21dtv.com/songs/60012780.mkv
24-侧田-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034179.mkv
25-常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
26-陈百强-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017169.mkv
27-陈百强-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023922.mkv
28-陈百强-南北一家亲(演唱会),http://em.21dtv.com/songs/60031082.mkv
29-陈百强-念亲恩(演唱会),http://em.21dtv.com/songs/60032661.mkv
30-陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
31-陈百强-天才白痴梦,http://em.21dtv.com/songs/60041756.mkv
32-陈彼得+张行-一条路(演唱会),http://em.21dtv.com/songs/60053734.mkv
33-陈楚生-想念,http://em.21dtv.com/songs/60049177.mkv
34-陈浩德-故乡的雨(演唱会),http://em.21dtv.com/songs/60075574.mkv
35-陈慧娴-黎明不要来(演唱会),http://em.21dtv.com/songs/60026831.mkv
36-陈慧娴-明日有明天(演唱会),http://em.21dtv.com/songs/60030151.mkv
37-陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
38-陈慧娴-傻女(演唱会),http://em.21dtv.com/songs/60037531.mkv
39-陈慧娴-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039551.mkv
40-陈洁灵-黎明不要来(演唱会),http://em.21dtv.com/songs/60026832.mkv
